season,date,home_team,away_team,home_runs,away_runs,home_win,run_diff,month,weekday,day_night,home_league,away_league,is_interleague,game_id,home_BA,home_OBP,home_SLG,home_OPS,home_season_runs,home_ERA,home_WHIP,away_BA,away_OBP,away_SLG,away_OPS,away_season_runs,away_ERA,away_WHIP
2024,2024-04-01,TBR,TEX,3.0,9.0,0,-6.0,4,Monday,Night,AL,AL,0,745109,0.23,0.302,0.366,0.669,604,3.78,1.2,0.238,0.305,0.38,0.686,683.0,4.37,1.3
2024,2024-04-01,HOU,TOR,10.0,0.0,1,10.0,4,Monday,Night,AL,AL,0,746409,0.262,0.322,0.418,0.741,740,3.75,1.24,0.241,0.313,0.389,0.703,671.0,4.29,1.27
2024,2024-04-01,MIA,LAA,4.0,7.0,0,-3.0,4,Monday,Night,NL,AL,1,746085,0.244,0.3,0.378,0.678,637,4.75,1.38,0.229,0.301,0.369,0.671,635.0,4.57,1.35
2024,2024-04-02,OAK,BOS,4.0,5.0,0,-1.0,4,Tuesday,Night,AL,AL,0,745680,0.233,0.301,0.393,0.694,643,4.37,1.33,0.252,0.319,0.423,0.741,751.0,4.05,1.26
2024,2024-04-02,BAL,KCR,1.0,4.0,0,-3.0,4,Tuesday,Night,AL,AL,0,747057,0.25,0.315,0.435,0.751,786,3.94,1.24,0.248,0.306,0.403,0.71,735.0,3.76,1.24
2024,2024-04-02,MIA,LAA,1.0,3.0,0,-2.0,4,Tuesday,Night,NL,AL,1,746086,0.244,0.3,0.378,0.678,637,4.75,1.38,0.229,0.301,0.369,0.671,635.0,4.57,1.35
2024,2024-04-02,CHC,COL,12.0,2.0,1,10.0,4,Tuesday,Night,NL,NL,0,746898,0.242,0.317,0.393,0.71,736,3.79,1.25,0.242,0.304,0.4,0.704,682.0,5.48,1.52
2024,2024-04-02,HOU,TOR,1.0,2.0,0,-1.0,4,Tuesday,Night,AL,AL,0,746411,0.262,0.322,0.418,0.741,740,3.75,1.24,0.241,0.313,0.389,0.703,671.0,4.29,1.27
2024,2024-04-02,TBR,TEX,5.0,2.0,1,3.0,4,Tuesday,Night,AL,AL,0,745111,0.23,0.302,0.366,0.669,604,3.78,1.2,0.238,0.305,0.38,0.686,683.0,4.37,1.3
2024,2024-04-02,CHW,ATL,3.0,2.0,1,1.0,4,Tuesday,Night,AL,NL,1,746814,0.221,0.278,0.34,0.618,507,4.67,1.44,0.243,0.309,0.415,0.724,704.0,3.49,1.2
2024,2024-04-02,LAD,SFG,5.0,4.0,1,1.0,4,Tuesday,Night,NL,NL,0,746169,0.258,0.335,0.446,0.781,842,3.92,1.23,0.239,0.305,0.396,0.701,693.0,4.1,1.3
2024,2024-04-02,SDP,STL,2.0,5.0,0,-3.0,4,Tuesday,Night,NL,NL,0,745439,0.263,0.324,0.42,0.745,760,3.86,1.22,0.248,0.312,0.392,0.703,672.0,4.06,1.26
2024,2024-04-02,SEA,CLE,2.0,5.0,0,-3.0,4,Tuesday,Night,AL,AL,0,745273,0.224,0.311,0.376,0.687,676,3.49,1.08,0.238,0.307,0.395,0.703,708.0,3.61,1.2
2024,2024-04-02,PHI,CIN,9.0,4.0,1,5.0,4,Tuesday,Night,NL,NL,0,745598,0.257,0.325,0.425,0.75,784,3.86,1.24,0.231,0.305,0.388,0.693,699.0,4.09,1.25
2024,2024-04-02,MIL,MIN,3.0,2.0,1,1.0,4,Tuesday,Day,NL,AL,1,746009,0.248,0.326,0.403,0.729,777,3.65,1.23,0.246,0.315,0.411,0.726,742.0,4.26,1.23
2024,2024-04-02,ARI,NYY,7.0,0.0,1,7.0,4,Tuesday,Night,NL,AL,1,747220,0.263,0.337,0.44,0.777,886,4.63,1.35,0.248,0.333,0.429,0.761,815.0,3.76,1.24
2024,2024-04-03,MIA,LAA,2.0,10.0,0,-8.0,4,Wednesday,Day,NL,AL,1,746083,0.244,0.3,0.378,0.678,637,4.75,1.38,0.229,0.301,0.369,0.671,635.0,4.57,1.35
2024,2024-04-03,BAL,KCR,4.0,3.0,1,1.0,4,Wednesday,Day,AL,AL,0,747059,0.25,0.315,0.435,0.751,786,3.94,1.24,0.248,0.306,0.403,0.71,735.0,3.76,1.24
2024,2024-04-03,MIL,MIN,3.0,7.0,0,-4.0,4,Wednesday,Day,NL,AL,1,746008,0.248,0.326,0.403,0.729,777,3.65,1.23,0.246,0.315,0.411,0.726,742.0,4.26,1.23
2024,2024-04-03,SEA,CLE,0.0,8.0,0,-8.0,4,Wednesday,Day,AL,AL,0,745275,0.224,0.311,0.376,0.687,676,3.49,1.08,0.238,0.307,0.395,0.703,708.0,3.61,1.2
2024,2024-04-03,HOU,TOR,8.0,0.0,1,8.0,4,Wednesday,Night,AL,AL,0,746407,0.262,0.322,0.418,0.741,740,3.75,1.24,0.241,0.313,0.389,0.703,671.0,4.29,1.27
2024,2024-04-03,PHI,CIN,1.0,4.0,0,-3.0,4,Wednesday,Day,NL,NL,0,745603,0.257,0.325,0.425,0.75,784,3.86,1.24,0.231,0.305,0.388,0.693,699.0,4.09,1.25
2024,2024-04-03,TBR,TEX,1.0,4.0,0,-3.0,4,Wednesday,Day,AL,AL,0,745114,0.23,0.302,0.366,0.669,604,3.78,1.2,0.238,0.305,0.38,0.686,683.0,4.37,1.3
2024,2024-04-03,SDP,STL,3.0,2.0,1,1.0,4,Wednesday,Day,NL,NL,0,745440,0.263,0.324,0.42,0.745,760,3.86,1.22,0.248,0.312,0.392,0.703,672.0,4.06,1.26
2024,2024-04-03,LAD,SFG,5.0,4.0,1,1.0,4,Wednesday,Night,NL,NL,0,746163,0.258,0.335,0.446,0.781,842,3.92,1.23,0.239,0.305,0.396,0.701,693.0,4.1,1.3
2024,2024-04-03,CHC,COL,9.0,8.0,1,1.0,4,Wednesday,Night,NL,NL,0,746900,0.242,0.317,0.393,0.71,736,3.79,1.25,0.242,0.304,0.4,0.704,682.0,5.48,1.52
2024,2024-04-03,ARI,NYY,5.0,6.0,0,-1.0,4,Wednesday,Day,NL,AL,1,747219,0.263,0.337,0.44,0.777,886,4.63,1.35,0.248,0.333,0.429,0.761,815.0,3.76,1.24
2024,2024-04-03,WSN,PIT,5.0,3.0,1,2.0,4,Wednesday,Night,NL,NL,0,744869,0.243,0.309,0.375,0.684,660,4.3,1.33,0.234,0.301,0.371,0.672,665.0,4.17,1.31
2024,2024-04-03,OAK,BOS,0.0,1.0,0,-1.0,4,Wednesday,Day,AL,AL,0,745678,0.233,0.301,0.393,0.694,643,4.37,1.33,0.252,0.319,0.423,0.741,751.0,4.05,1.26
2024,2024-04-04,NYM,DET,2.0,1.0,1,1.0,4,Thursday,Day,NL,AL,1,745843,0.246,0.319,0.415,0.734,768,3.96,1.26,0.234,0.3,0.385,0.685,682.0,3.63,1.16
2024,2024-04-04,NYM,DET,3.0,6.0,0,-3.0,4,Thursday,Day,NL,AL,1,745844,0.246,0.319,0.415,0.734,768,3.96,1.26,0.234,0.3,0.385,0.685,682.0,3.63,1.16
2024,2024-04-04,MIN,CLE,2.0,4.0,0,-2.0,4,Thursday,Day,AL,AL,0,745928,0.246,0.315,0.411,0.726,742,4.26,1.23,0.238,0.307,0.395,0.703,708.0,3.61,1.2
2024,2024-04-04,STL,MIA,8.0,5.0,1,3.0,4,Thursday,Day,NL,NL,0,745200,0.248,0.312,0.392,0.703,672,4.06,1.26,0.244,0.3,0.378,0.678,637.0,4.75,1.38
2024,2024-04-04,WSN,PIT,4.0,7.0,0,-3.0,4,Thursday,Day,NL,NL,0,744870,0.243,0.309,0.375,0.684,660,4.3,1.33,0.234,0.301,0.371,0.672,665.0,4.17,1.31
2024,2024-04-04,KCR,CHW,10.0,1.0,1,9.0,4,Thursday,Night,AL,AL,0,746327,0.248,0.306,0.403,0.71,735,3.76,1.24,0.221,0.278,0.34,0.618,507.0,4.67,1.44
2024,2024-04-05,WSN,PHI,0.0,4.0,0,-4.0,4,Friday,Night,NL,NL,0,744874,0.243,0.309,0.375,0.684,660,4.3,1.33,0.257,0.325,0.425,0.75,784.0,3.86,1.24
2024,2024-04-05,MIL,SEA,6.0,5.0,1,1.0,4,Friday,Night,NL,AL,1,746007,0.248,0.326,0.403,0.729,777,3.65,1.23,0.224,0.311,0.376,0.687,676.0,3.49,1.08
2024,2024-04-05,ATL,AZ,6.0,5.0,1,1.0,4,Friday,Night,NL,,1,747143,0.243,0.309,0.415,0.724,704,3.49,1.2,,,,,,,
2024,2024-04-05,LAA,BOS,6.0,8.0,0,-2.0,4,Friday,Night,AL,AL,0,746249,0.229,0.301,0.369,0.671,635,4.57,1.35,0.252,0.319,0.423,0.741,751.0,4.05,1.26
2024,2024-04-05,TEX,HOU,10.0,2.0,1,8.0,4,Friday,Night,AL,AL,0,745033,0.238,0.305,0.38,0.686,683,4.37,1.3,0.262,0.322,0.418,0.741,740.0,3.75,1.24
2024,2024-04-05,KCR,CHW,2.0,1.0,1,1.0,4,Friday,Night,AL,AL,0,746328,0.248,0.306,0.403,0.71,735,3.76,1.24,0.221,0.278,0.34,0.618,507.0,4.67,1.44
2024,2024-04-05,CIN,NYM,2.0,3.0,0,-1.0,4,Friday,Night,NL,NL,0,746733,0.231,0.305,0.388,0.693,699,4.09,1.25,0.246,0.319,0.415,0.734,768.0,3.96,1.26
2024,2024-04-05,DET,OAK,5.0,4.0,1,1.0,4,Friday,Day,AL,AL,0,746497,0.234,0.3,0.385,0.685,682,3.63,1.16,0.233,0.301,0.393,0.694,643.0,4.37,1.33
2024,2024-04-05,SFG,SDP,3.0,2.0,1,1.0,4,Friday,Day,NL,NL,0,745361,0.239,0.305,0.396,0.701,693,4.1,1.3,0.263,0.324,0.42,0.745,760.0,3.86,1.22
2024,2024-04-05,COL,TBR,10.0,7.0,1,3.0,4,Friday,Day,NL,AL,1,746576,0.242,0.304,0.4,0.704,682,5.48,1.52,0.23,0.302,0.366,0.669,604.0,3.78,1.2
2024,2024-04-05,NYY,TOR,0.0,3.0,0,-3.0,4,Friday,Day,AL,AL,0,745764,0.248,0.333,0.429,0.761,815,3.76,1.24,0.241,0.313,0.389,0.703,671.0,4.29,1.27
2024,2024-04-05,CHC,LAD,9.0,7.0,1,2.0,4,Friday,Day,NL,NL,0,746897,0.242,0.317,0.393,0.71,736,3.79,1.25,0.258,0.335,0.446,0.781,842.0,3.92,1.23
2024,2024-04-05,PIT,BAL,2.0,5.0,0,-3.0,4,Friday,Day,NL,AL,1,745524,0.234,0.301,0.371,0.672,665,4.17,1.31,0.25,0.315,0.435,0.751,786.0,3.94,1.24
2024,2024-04-06,CHC,LAD,1.0,4.0,0,-3.0,4,Saturday,Day,NL,NL,0,746896,0.242,0.317,0.393,0.71,736,3.79,1.25,0.258,0.335,0.446,0.781,842.0,3.92,1.23
2024,2024-04-06,CIN,NYM,9.0,6.0,1,3.0,4,Saturday,Day,NL,NL,0,746731,0.231,0.305,0.388,0.693,699,4.09,1.25,0.246,0.319,0.415,0.734,768.0,3.96,1.26
2024,2024-04-06,TEX,HOU,7.0,2.0,1,5.0,4,Saturday,Night,AL,AL,0,745031,0.238,0.305,0.38,0.686,683,4.37,1.3,0.262,0.322,0.418,0.741,740.0,3.75,1.24
2024,2024-04-06,WSN,PHI,2.0,5.0,0,-3.0,4,Saturday,Day,NL,NL,0,744873,0.243,0.309,0.375,0.684,660,4.3,1.33,0.257,0.325,0.425,0.75,784.0,3.86,1.24
2024,2024-04-06,MIN,CLE,1.0,3.0,0,-2.0,4,Saturday,Day,AL,AL,0,745926,0.246,0.315,0.411,0.726,742,4.26,1.23,0.238,0.307,0.395,0.703,708.0,3.61,1.2
2024,2024-04-06,DET,OAK,0.0,4.0,0,-4.0,4,Saturday,Day,AL,AL,0,746498,0.234,0.3,0.385,0.685,682,3.63,1.16,0.233,0.301,0.393,0.694,643.0,4.37,1.33
2024,2024-04-06,PIT,BAL,5.0,4.0,1,1.0,4,Saturday,Day,NL,AL,1,745522,0.234,0.301,0.371,0.672,665,4.17,1.31,0.25,0.315,0.435,0.751,786.0,3.94,1.24
2024,2024-04-06,NYY,TOR,9.0,8.0,1,1.0,4,Saturday,Night,AL,AL,0,745766,0.248,0.333,0.429,0.761,815,3.76,1.24,0.241,0.313,0.389,0.703,671.0,4.29,1.27
2024,2024-04-06,LAA,BOS,2.0,1.0,1,1.0,4,Saturday,Night,AL,AL,0,746248,0.229,0.301,0.369,0.671,635,4.57,1.35,0.252,0.319,0.423,0.741,751.0,4.05,1.26
2024,2024-04-06,SFG,SDP,0.0,4.0,0,-4.0,4,Saturday,Night,NL,NL,0,745359,0.239,0.305,0.396,0.701,693,4.1,1.3,0.263,0.324,0.42,0.745,760.0,3.86,1.22
2024,2024-04-06,STL,MIA,3.0,1.0,1,2.0,4,Saturday,Day,NL,NL,0,745197,0.248,0.312,0.392,0.703,672,4.06,1.26,0.244,0.3,0.378,0.678,637.0,4.75,1.38
2024,2024-04-06,KCR,CHW,3.0,0.0,1,3.0,4,Saturday,Night,AL,AL,0,746329,0.248,0.306,0.403,0.71,735,3.76,1.24,0.221,0.278,0.34,0.618,507.0,4.67,1.44
2024,2024-04-06,ATL,AZ,9.0,8.0,1,1.0,4,Saturday,Night,NL,,1,747140,0.243,0.309,0.415,0.724,704,3.49,1.2,,,,,,,
2024,2024-04-06,COL,TBR,6.0,8.0,0,-2.0,4,Saturday,Night,NL,AL,1,746575,0.242,0.304,0.4,0.704,682,5.48,1.52,0.23,0.302,0.366,0.669,604.0,3.78,1.2
2024,2024-04-06,MIL,SEA,3.0,5.0,0,-2.0,4,Saturday,Night,NL,AL,1,746006,0.248,0.326,0.403,0.729,777,3.65,1.23,0.224,0.311,0.376,0.687,676.0,3.49,1.08
2024,2024-04-07,PIT,BAL,3.0,2.0,1,1.0,4,Sunday,Day,NL,AL,1,745523,0.234,0.301,0.371,0.672,665,4.17,1.31,0.25,0.315,0.435,0.751,786.0,3.94,1.24
2024,2024-04-07,SFG,SDP,3.0,2.0,1,1.0,4,Sunday,Day,NL,NL,0,745362,0.239,0.305,0.396,0.701,693,4.1,1.3,0.263,0.324,0.42,0.745,760.0,3.86,1.22
2024,2024-04-07,DET,OAK,1.0,7.0,0,-6.0,4,Sunday,Day,AL,AL,0,746493,0.234,0.3,0.385,0.685,682,3.63,1.16,0.233,0.301,0.393,0.694,643.0,4.37,1.33
2024,2024-04-07,NYY,TOR,8.0,3.0,1,5.0,4,Sunday,Day,AL,AL,0,745765,0.248,0.333,0.429,0.761,815,3.76,1.24,0.241,0.313,0.389,0.703,671.0,4.29,1.27
2024,2024-04-07,MIL,SEA,12.0,4.0,1,8.0,4,Sunday,Day,NL,AL,1,746003,0.248,0.326,0.403,0.729,777,3.65,1.23,0.224,0.311,0.376,0.687,676.0,3.49,1.08
2024,2024-04-07,ATL,AZ,5.0,2.0,1,3.0,4,Sunday,Day,NL,,1,747141,0.243,0.309,0.415,0.724,704,3.49,1.2,,,,,,,
2024,2024-04-07,WSN,PHI,3.0,2.0,1,1.0,4,Sunday,Day,NL,NL,0,744871,0.243,0.309,0.375,0.684,660,4.3,1.33,0.257,0.325,0.425,0.75,784.0,3.86,1.24
2024,2024-04-07,CIN,NYM,1.0,3.0,0,-2.0,4,Sunday,Day,NL,NL,0,746734,0.231,0.305,0.388,0.693,699,4.09,1.25,0.246,0.319,0.415,0.734,768.0,3.96,1.26
2024,2024-04-07,KCR,CHW,5.0,3.0,1,2.0,4,Sunday,Day,AL,AL,0,746330,0.248,0.306,0.403,0.71,735,3.76,1.24,0.221,0.278,0.34,0.618,507.0,4.67,1.44
2024,2024-04-07,CHC,LAD,8.0,1.0,1,7.0,4,Sunday,Day,NL,NL,0,746895,0.242,0.317,0.393,0.71,736,3.79,1.25,0.258,0.335,0.446,0.781,842.0,3.92,1.23
2024,2024-04-07,STL,MIA,3.0,10.0,0,-7.0,4,Sunday,Day,NL,NL,0,745198,0.248,0.312,0.392,0.703,672,4.06,1.26,0.244,0.3,0.378,0.678,637.0,4.75,1.38
2024,2024-04-07,COL,TBR,2.0,3.0,0,-1.0,4,Sunday,Day,NL,AL,1,746574,0.242,0.304,0.4,0.704,682,5.48,1.52,0.23,0.302,0.366,0.669,604.0,3.78,1.2
2024,2024-04-07,LAA,BOS,2.0,12.0,0,-10.0,4,Sunday,Day,AL,AL,0,746251,0.229,0.301,0.369,0.671,635,4.57,1.35,0.252,0.319,0.423,0.741,751.0,4.05,1.26
2024,2024-04-07,TEX,HOU,1.0,3.0,0,-2.0,4,Sunday,Night,AL,AL,0,745032,0.238,0.305,0.38,0.686,683,4.37,1.3,0.262,0.322,0.418,0.741,740.0,3.75,1.24
2024,2024-04-08,LAA,TBR,7.0,1.0,1,6.0,4,Monday,Night,AL,AL,0,746252,0.229,0.301,0.369,0.671,635,4.57,1.35,0.23,0.302,0.366,0.669,604.0,3.78,1.2
2024,2024-04-08,CIN,MIL,10.0,8.0,1,2.0,4,Monday,Night,NL,NL,0,746735,0.231,0.305,0.388,0.693,699,4.09,1.25,0.248,0.326,0.403,0.729,777.0,3.65,1.23
2024,2024-04-08,TOR,SEA,5.0,2.0,1,3.0,4,Monday,Night,AL,AL,0,744956,0.241,0.313,0.389,0.703,671,4.29,1.27,0.224,0.311,0.376,0.687,676.0,3.49,1.08
2024,2024-04-08,COL,AZ,7.0,5.0,1,2.0,4,Monday,Night,NL,,1,746569,0.242,0.304,0.4,0.704,682,5.48,1.52,,,,,,,
2024,2024-04-08,TEX,HOU,5.0,10.0,0,-5.0,4,Monday,Night,AL,AL,0,745034,0.238,0.305,0.38,0.686,683,4.37,1.3,0.262,0.322,0.418,0.741,740.0,3.75,1.24
2024,2024-04-08,CLE,CHW,4.0,0.0,1,4.0,4,Monday,Night,AL,AL,0,746654,0.238,0.307,0.395,0.703,708,3.61,1.2,0.221,0.278,0.34,0.618,507.0,4.67,1.44
2024,2024-04-08,PIT,DET,7.0,4.0,1,3.0,4,Monday,Night,NL,AL,1,745520,0.234,0.301,0.371,0.672,665,4.17,1.31,0.234,0.3,0.385,0.685,682.0,3.63,1.16
2024,2024-04-08,SDP,CHC,9.0,8.0,1,1.0,4,Monday,Night,NL,NL,0,745432,0.263,0.324,0.42,0.745,760,3.86,1.22,0.242,0.317,0.393,0.71,736.0,3.79,1.25
2024,2024-04-08,NYY,MIA,7.0,0.0,1,7.0,4,Monday,Night,AL,NL,1,745761,0.248,0.333,0.429,0.761,815,3.76,1.24,0.244,0.3,0.378,0.678,637.0,4.75,1.38
2024,2024-04-08,SFG,WSN,1.0,8.0,0,-7.0,4,Monday,Night,NL,NL,0,745363,0.239,0.305,0.396,0.701,693,4.1,1.3,0.243,0.309,0.375,0.684,660.0,4.3,1.33
2024,2024-04-08,MIN,LAD,2.0,4.0,0,-2.0,4,Monday,Night,AL,NL,1,745925,0.246,0.315,0.411,0.726,742,4.26,1.23,0.258,0.335,0.446,0.781,842.0,3.92,1.23
2024,2024-04-08,STL,PHI,3.0,5.0,0,-2.0,4,Monday,Night,NL,NL,0,745194,0.248,0.312,0.392,0.703,672,4.06,1.26,0.257,0.325,0.425,0.75,784.0,3.86,1.24
2024,2024-04-08,ATL,NYM,7.0,8.0,0,-1.0,4,Monday,Night,NL,NL,0,747142,0.243,0.309,0.415,0.724,704,3.49,1.2,0.246,0.319,0.415,0.734,768.0,3.96,1.26
2024,2024-04-09,ATL,NYM,6.0,5.0,1,1.0,4,Tuesday,Night,NL,NL,0,747138,0.243,0.309,0.415,0.724,704,3.49,1.2,0.246,0.319,0.415,0.734,768.0,3.96,1.26
2024,2024-04-09,COL,AZ,2.0,3.0,0,-1.0,4,Tuesday,Night,NL,,1,746571,0.242,0.304,0.4,0.704,682,5.48,1.52,,,,,,,
2024,2024-04-09,SDP,CHC,1.0,5.0,0,-4.0,4,Tuesday,Night,NL,NL,0,745433,0.263,0.324,0.42,0.745,760,3.86,1.22,0.242,0.317,0.393,0.71,736.0,3.79,1.25
2024,2024-04-09,CLE,CHW,5.0,7.0,0,-2.0,4,Tuesday,Night,AL,AL,0,746653,0.238,0.307,0.395,0.703,708,3.61,1.2,0.221,0.278,0.34,0.618,507.0,4.67,1.44
2024,2024-04-09,BOS,BAL,1.0,7.0,0,-6.0,4,Tuesday,Day,AL,AL,0,746981,0.252,0.319,0.423,0.741,751,4.05,1.26,0.25,0.315,0.435,0.751,786.0,3.94,1.24
2024,2024-04-09,TOR,SEA,5.0,3.0,1,2.0,4,Tuesday,Night,AL,AL,0,744957,0.241,0.313,0.389,0.703,671,4.29,1.27,0.224,0.311,0.376,0.687,676.0,3.49,1.08
2024,2024-04-09,STL,PHI,3.0,0.0,1,3.0,4,Tuesday,Night,NL,NL,0,745195,0.248,0.312,0.392,0.703,672,4.06,1.26,0.257,0.325,0.425,0.75,784.0,3.86,1.24
2024,2024-04-09,CIN,MIL,5.0,9.0,0,-4.0,4,Tuesday,Night,NL,NL,0,746732,0.231,0.305,0.388,0.693,699,4.09,1.25,0.248,0.326,0.403,0.729,777.0,3.65,1.23
2024,2024-04-09,KCR,HOU,4.0,3.0,1,1.0,4,Tuesday,Night,AL,AL,0,746326,0.248,0.306,0.403,0.71,735,3.76,1.24,0.262,0.322,0.418,0.741,740.0,3.75,1.24
2024,2024-04-09,TEX,OAK,3.0,4.0,0,-1.0,4,Tuesday,Night,AL,AL,0,745030,0.238,0.305,0.38,0.686,683,4.37,1.3,0.233,0.301,0.393,0.694,643.0,4.37,1.33
2024,2024-04-09,MIN,LAD,3.0,6.0,0,-3.0,4,Tuesday,Night,AL,NL,1,745924,0.246,0.315,0.411,0.726,742,4.26,1.23,0.258,0.335,0.446,0.781,842.0,3.92,1.23
2024,2024-04-09,PIT,DET,3.0,5.0,0,-2.0,4,Tuesday,Day,NL,AL,1,745517,0.234,0.301,0.371,0.672,665,4.17,1.31,0.234,0.3,0.385,0.685,682.0,3.63,1.16
2024,2024-04-09,LAA,TBR,4.0,6.0,0,-2.0,4,Tuesday,Night,AL,AL,0,746250,0.229,0.301,0.369,0.671,635,4.57,1.35,0.23,0.302,0.366,0.669,604.0,3.78,1.2
2024,2024-04-09,SFG,WSN,3.0,5.0,0,-2.0,4,Tuesday,Night,NL,NL,0,745357,0.239,0.305,0.396,0.701,693,4.1,1.3,0.243,0.309,0.375,0.684,660.0,4.3,1.33
2024,2024-04-09,NYY,MIA,3.0,2.0,1,1.0,4,Tuesday,Night,AL,NL,1,745762,0.248,0.333,0.429,0.761,815,3.76,1.24,0.244,0.3,0.378,0.678,637.0,4.75,1.38
2024,2024-04-10,NYY,MIA,2.0,5.0,0,-3.0,4,Wednesday,Night,AL,NL,1,745763,0.248,0.333,0.429,0.761,815,3.76,1.24,0.244,0.3,0.378,0.678,637.0,4.75,1.38
2024,2024-04-10,BOS,BAL,5.0,7.0,0,-2.0,4,Wednesday,Night,AL,AL,0,746980,0.252,0.319,0.423,0.741,751,4.05,1.26,0.25,0.315,0.435,0.751,786.0,3.94,1.24
2024,2024-04-10,CLE,CHW,7.0,6.0,1,1.0,4,Wednesday,Night,AL,AL,0,746655,0.238,0.307,0.395,0.703,708,3.61,1.2,0.221,0.278,0.34,0.618,507.0,4.67,1.44
2024,2024-04-10,TOR,SEA,1.0,6.0,0,-5.0,4,Wednesday,Day,AL,AL,0,744950,0.241,0.313,0.389,0.703,671,4.29,1.27,0.224,0.311,0.376,0.687,676.0,3.49,1.08
2024,2024-04-10,COL,AZ,3.0,5.0,0,-2.0,4,Wednesday,Day,NL,,1,746573,0.242,0.304,0.4,0.704,682,5.48,1.52,,,,,,,
2024,2024-04-10,SFG,WSN,7.0,1.0,1,6.0,4,Wednesday,Day,NL,NL,0,745355,0.239,0.305,0.396,0.701,693,4.1,1.3,0.243,0.309,0.375,0.684,660.0,4.3,1.33
2024,2024-04-10,TEX,OAK,6.0,2.0,1,4.0,4,Wednesday,Night,AL,AL,0,745024,0.238,0.305,0.38,0.686,683,4.37,1.3,0.233,0.301,0.393,0.694,643.0,4.37,1.33
2024,2024-04-10,MIN,LAD,3.0,2.0,1,1.0,4,Wednesday,Day,AL,NL,1,745923,0.246,0.315,0.411,0.726,742,4.26,1.23,0.258,0.335,0.446,0.781,842.0,3.92,1.23
2024,2024-04-10,STL,PHI,3.0,4.0,0,-1.0,4,Wednesday,Day,NL,NL,0,745196,0.248,0.312,0.392,0.703,672,4.06,1.26,0.257,0.325,0.425,0.75,784.0,3.86,1.24
2024,2024-04-10,CIN,MIL,2.0,7.0,0,-5.0,4,Wednesday,Night,NL,NL,0,746728,0.231,0.305,0.388,0.693,699,4.09,1.25,0.248,0.326,0.403,0.729,777.0,3.65,1.23
2024,2024-04-10,KCR,HOU,11.0,2.0,1,9.0,4,Wednesday,Night,AL,AL,0,746323,0.248,0.306,0.403,0.71,735,3.76,1.24,0.262,0.322,0.418,0.741,740.0,3.75,1.24
2024,2024-04-10,LAA,TBR,2.0,4.0,0,-2.0,4,Wednesday,Day,AL,AL,0,746247,0.229,0.301,0.369,0.671,635,4.57,1.35,0.23,0.302,0.366,0.669,604.0,3.78,1.2
2024,2024-04-10,SDP,CHC,10.0,2.0,1,8.0,4,Wednesday,Day,NL,NL,0,745429,0.263,0.324,0.42,0.745,760,3.86,1.22,0.242,0.317,0.393,0.71,736.0,3.79,1.25
2024,2024-04-11,PHI,PIT,5.0,1.0,1,4.0,4,Thursday,Night,NL,NL,0,745601,0.257,0.325,0.425,0.75,784,3.86,1.24,0.234,0.301,0.371,0.672,665.0,4.17,1.31
2024,2024-04-11,TEX,OAK,0.0,1.0,0,-1.0,4,Thursday,Day,AL,AL,0,745029,0.238,0.305,0.38,0.686,683,4.37,1.3,0.233,0.301,0.393,0.694,643.0,4.37,1.33
2024,2024-04-11,BOS,BAL,4.0,9.0,0,-5.0,4,Thursday,Night,AL,AL,0,746977,0.252,0.319,0.423,0.741,751,4.05,1.26,0.25,0.315,0.435,0.751,786.0,3.94,1.24
2024,2024-04-11,KCR,HOU,13.0,3.0,1,10.0,4,Thursday,Day,AL,AL,0,746322,0.248,0.306,0.403,0.71,735,3.76,1.24,0.262,0.322,0.418,0.741,740.0,3.75,1.24
2024,2024-04-11,ATL,NYM,4.0,16.0,0,-12.0,4,Thursday,Day,NL,NL,0,747137,0.243,0.309,0.415,0.724,704,3.49,1.2,0.246,0.319,0.415,0.734,768.0,3.96,1.26
2024,2024-04-12,OAK,WSN,2.0,1.0,1,1.0,4,Friday,Night,AL,NL,1,745679,0.233,0.301,0.393,0.694,643,4.37,1.33,0.243,0.309,0.375,0.684,660.0,4.3,1.33
2024,2024-04-12,HOU,TEX,8.0,12.0,0,-4.0,4,Friday,Night,AL,AL,0,746408,0.262,0.322,0.418,0.741,740,3.75,1.24,0.238,0.305,0.38,0.686,683.0,4.37,1.3
2024,2024-04-12,TBR,SFG,2.0,1.0,1,1.0,4,Friday,Night,AL,NL,1,745112,0.23,0.302,0.366,0.669,604,3.78,1.2,0.239,0.305,0.396,0.701,693.0,4.1,1.3
2024,2024-04-12,BOS,LAA,0.0,7.0,0,-7.0,4,Friday,Night,AL,AL,0,746978,0.252,0.319,0.423,0.741,751,4.05,1.26,0.229,0.301,0.369,0.671,635.0,4.57,1.35
2024,2024-04-12,CHW,CIN,1.0,11.0,0,-10.0,4,Friday,Night,AL,NL,1,746812,0.221,0.278,0.34,0.618,507,4.67,1.44,0.231,0.305,0.388,0.693,699.0,4.09,1.25
2024,2024-04-12,TOR,COL,4.0,12.0,0,-8.0,4,Friday,Night,AL,NL,1,744954,0.241,0.313,0.389,0.703,671,4.29,1.27,0.242,0.304,0.4,0.704,682.0,5.48,1.52
2024,2024-04-12,PHI,PIT,2.0,5.0,0,-3.0,4,Friday,Night,NL,NL,0,745596,0.257,0.325,0.425,0.75,784,3.86,1.24,0.234,0.301,0.371,0.672,665.0,4.17,1.31
